诊疗费 1916 0.0253885
调阅 1916 0.0253885
造影 1916 0.0253885
邹建勋 1916 0.0253885
非核心 1916 0.0253885
1798 1915 0.0267329
liang 1915 0.0267329
liu 1915 0.0267329
mwcs 1915 0.0267329
优惠活动 1915 0.0253136 1927 0.0169936
发牌 1915 0.0267329
吓死人 1915 0.0267329
尝尝鲜 1915 0.0267329
所述 1915 0.0267329
新手机 1915 0.0267329
没玩够 1915 0.0267329
的力 1915 0.0267329
跑不动 1915 0.0267329
轻言 1915 0.0267329
都在 1915 0.0267329
长期共存 1915 0.0267329
飞奔而来 1915 0.0267329
10.247 1914 0.0180557
1280 1914 0.0180557
2560 1914 0.0180557
577 1914 0.0180557
87.3 1914 0.0180557
ace 1914 0.0361113
csdn 1914 0.0180557
massive 1914 0.0180557
r7 1914 0.0180557
上不弱 1914 0.0180557
上张 1914 0.0180557
不惜成本 1914 0.0180557
不超 1914 0.0180557
交流电 1914 0.0180557
仍待 1914 0.0180557
候机 1914 0.0180557
十小时 1914 0.0180557
却能 1914 0.0180557
安卓系 1914 0.0180557
微博中 1914 0.0180557
进锅里 1955 0.0239936 1959 0.00818754
承受能力 1914 0.0180557
温度传感器 1914 0.0361113
满负荷 1914 0.0180557
电荷 1914 0.0180557
百瓦 1914 0.0722226
破图 1914 0.0180557
线圈 1914 0.054167
过载 1914 0.0180557
6360 1913 0.026283
zte 1913 0.026283
共拓 1913 0.026283
无线连接 1913 0.078849
iphone11 1912 0.0178357
mcu 1912 0.0178357
pfc 1912 0.0535071
reno4 1912 0.0168887 1914 0.051291
type 1912 0.0178357
vooc 1912 0.0178357
一两家 1912 0.0178357
三星公司 1912 0.0178357
乘以 1912 0.0178357
会往 1912 0.0178357
充大 1912 0.0178357
全民性 1912 0.0178357
加亮 1912 0.185776 1914 0.034194
半导体器件 1912 0.0178357
变了 1912 0.0178357
哪一块 1912 0.0178357
回不去 1912 0.0168887 1914 0.017097
回事 1912 0.0178357
太好 1912 0.0178357
往下走 1912 0.0178357
快快 1912 0.0178357
更薄 1912 0.0178357
条条框框 1912 0.0178357
来拉通 1912 0.0178357
法拉第 1912 0.0178357
电流 1912 0.0675549 1914 0.102582
电荷泵 1912 0.0337775 1914 0.051291
电解电容 1912 0.0713428
砍掉 1912 0.0178357
砖头 1912 0.0178357
超小超 1912 0.0178357
钳位 1912 0.0356714
马菲 1911 0.128853
口三沙 1910 0.0534247
外场 1910 0.0534247
电耗 1910 0.106849
西海岸 1910 0.106849
运检部 1910 0.0534247
配电柜 1910 0.0534247
金家 1910 0.0534247
以图 1909 0.0506373
打个比方 1909 0.0506373
明略 1909 0.0506373
1.5414 1908 0.024881
1.97116 1908 0.024881
1459 1908 0.024881
218.4 1908 0.024881
3.095 1908 0.024881
3.4347 1908 0.024881
33.5 1908 0.024881
8587.8 1908 0.024881
9.46739 1908 0.024881
出账 1908 0.049762
势如破竹 1908 0.024881
南北方 1908 0.024881
可于 1908 0.024881
国家广电总局 1908 0.024881
市场推广 1908 0.024881
抗衡 1908 0.024881
本年 1908 0.074643
码号 1907 0.383162
wipro 1906 0.0608057
九项 1906 0.0608057
抵消 1906 0.0608057
无碳冶 1906 0.0608057
耐克 1906 0.0608057
多上 1905 0.0541685
电信服务 1905 0.153877 1928 0.0566551
6600 1904 0.0594392 1905 0.0512925
7019.9 1904 0.0198131 1908 0.02356
8623 1904 0.0396261 1905 0.102585
常称 1904 0.020924
朱成 1904 0.020924
潮人 1904 0.020924
用的是 1904 0.020924
相互之间 1904 0.0396261 1905 0.0512925
真不少 1904 0.020924
要成 1904 0.020924
重资 1904 0.020924
上层建筑 1903 0.0274372
亿美金 1903 0.0519609 1922 0.0449262
侯金龙 1903 0.0823115
做厚 1903 0.0274372
同长 1903 0.0274372
是以 1903 0.0274372
深圳市政府 1903 0.0274372
用得起 1903 0.0274372
保护装置 1902 0.0510982 1910 0.0505881
华为技术 1902 0.0539633
深圳市人民政府 1902 0.0269817
王晓啸 1902 0.0269817
输变配 1902 0.0269817
配网 1902 0.0766473 1910 0.202353
黄安 1902 0.188872
rog 1901 0.0260111
tower 1901 0.0260111
临场感 1901 0.0260111
仲夏 1901 0.0260111
何样 1901 0.0260111
属地化 1901 0.0260111
敌方 1901 0.0260111
竞的 1901 0.0260111
红魔 1901 0.0260111
人游 1900 0.0546211
伙同他人 1900 0.0546211
宝应县 1900 0.0546211
宫鋆煜 1900 0.0546211
对公 1900 0.0546211
应系 1900 0.0546211
张某 1900 0.0546211
数日 1900 0.0546211
日流 1900 0.0546211
某达 1900 0.0546211
案值 1900 0.0546211
游某 1900 0.0546211
空头 1900 0.0546211
系游 1900 0.0546211
经常出现 1900 0.0546211
陈宝红 1900 0.0546211
airpon 1899 0.049153
f3g 1899 0.049153
f4g 1899 0.049153
f5g 1899 0.442377
mason 1899 0.049153
web 1899 0.049153
全光 1899 0.0983061
并非易事 1899 0.049153
愿景是 1899 0.049153
电磁干扰 1899 0.049153
靳玉志 1899 0.049153
n28 1898 0.0306347
® 1898 0.0306347
™ 1898 0.0306347
调制解调器 1898 0.0870244 1936 0.0319551
广东电信 1897 0.446371 1937 0.50937
广东省政府 1897 0.0637672 1937 0.0727672
46480 1896 0.0945402
贾兴东 1896 0.0945402
陈如桂 1896 0.0945402
亿分 1895 0.0347204
办奥是 1895 0.0347204
服务者 1895 0.0347204
亚历克斯 1894 0.0664596
几百个 1894 0.0332298
敬请期待 1894 0.0314655 1936 0.0319551
科技化 1894 0.0332298
罗杰 1894 0.0664596
覆在 1894 0.0332298
0.18 1893 0.018029
1050 1893 0.018029
1383 1893 0.018029
15.0 1893 0.018029
1504 1893 0.018029
1871.10 1893 0.018029
209 1893 0.036058
227 1893 0.0341436 1908 0.02356
55.3 1893 0.036058
dict 1893 0.036058
七折 1893 0.0170718 1904 0.0198131
产业革命 1893 0.018029
从营收 1893 0.018029
元档 1893 0.0170718 1904 0.0198131
入门级 1893 0.0170718 1904 0.0396261
合纵连横 1893 0.018029
固网 1893 0.0163928 1899 0.0446921 1908 0.0452458
建网 1893 0.0154361 1908 0.0213026 1915 0.0686647 1929 0.0276689 1939 0.032235
待疫 1893 0.018029
微跌 1893 0.018029
时机已到 1893 0.018029
本年度 1893 0.018029
止步不前 1893 0.018029
视之为 1893 0.018029
财务报告 1893 0.054087
财务数据 1893 0.018029
七省 1892 0.0805701
电信公司 1892 0.0762923 1917 0.117099
markus 1891 0.0475362
mstp 1891 0.0475362
sgcc 1891 0.0475362
tdm 1891 0.0475362
tss 1891 0.0475362
wdm 1891 0.0475362
供电站 1891 0.0475362
变电站 1891 0.0836673 1902 0.0237449 1910 0.0470158 1944 0.409718
基础架构 1891 0.0475362
电线电缆 1891 0.0475362
管理工具 1891 0.0475362
跨距 1891 0.0475362
配电网 1891 0.0475362
非关键 1891 0.0950723
骨干网 1891 0.0475362
高弹性 1891 0.0475362
axon 1890 0.285258
cop 1890 0.0316953
oncell 1890 0.0316953
前摄 1890 0.0633906
头彩 1890 0.0316953
小圆点 1890 0.0316953
屏下 1890 0.475429
屏厂 1890 0.0316953
灵透 1890 0.0316953
王士 1890 0.0633906
眩光 1890 0.0316953
端网络 1889 0.0743815
主办地 1888 0.0259979
八月份 1888 0.0259979
数字信号 1888 0.0259979
方向盘 1888 0.0259979
赋能性 1888 0.0259979
赋能的 1888 0.0519958
c054 1887 0.022337
不利条件 1887 0.022337
公约数 1887 0.044674
好坏 1887 0.022337
布网 1887 0.022337
樸 1887 0.148057 1901 0.0246301
永远都是 1887 0.022337
8400 1885 0.0850613
顶梁柱 1885 0.0850613
385 1884 0.0346217 1887 0.0203098 1888 0.0236384
可扩展性 1884 0.0380774
夏权 1884 0.0761548
引以为豪 1884 0.0380774
承担风险 1884 0.0380774
无线通信 1884 0.0692433 1888 0.0236384 1923 0.0521774
通联 1884 0.0380774
升级包 1883 0.0881836
焕新为 1883 0.0881836
homepod 1882 0.0231221
iphone 1882 0.630798 1912 0.0156961 1915 0.023526 1924 0.0195589
magsafe 1882 0.0924882
max 1882 0.0462441
phone 1882 0.0231221
光圈 1882 0.0231221
六核 1882 0.0231221
双摄 1882 0.0218944 1924 0.021045
四倍 1882 0.0231221
四核 1882 0.0231221
存储容量 1882 0.0231221
对齐 1882 0.0231221
广角镜头 1882 0.0231221
快至 1882 0.0231221
数据线 1882 0.0218944 1912 0.0168887
opex 1881 0.0363188
基座 1881 0.0343905 1930 0.070426
常务董事 1881 0.0363188
温控 1881 0.0343905 1914 0.034194
通信站 1881 0.0363188
配套方案 1881 0.0363188
预测性 1881 0.0363188
人民邮电 1880 0.0770092
孙雪涛 1880 0.0770092
洪天云 1880 0.0770092
财务司 1880 0.0770092
王琳 1952 0.0485449 1959 0.00818754
陇南 1880 0.0770092
g2b 1879 0.0198943
mec 1879 0.0376761 1933 0.0555399
nb 1879 0.0198943
一览无遗 1879 0.0198943
三千 1879 0.0198943
中石化 1879 0.0198943
久治县 1879 0.0198943
亚运 1879 0.0994717
县于 1879 0.0198943
大哥大 1879 0.0188381 1904 0.0198131
探宝 1879 0.0397887
无人化 1879 0.0180888 1953 0.109168 1959 0.0314476
木里 1879 0.0198943
海螺 1879 0.0198943
环境监测 1879 0.0198943
电话机 1879 0.0198943
疏附县 1879 0.0198943
监工 1879 0.0198943
看家 1879 0.0397887
赞叹声 1879 0.0198943
边坝县 1879 0.0198943
镇海 1879 0.0198943
阅兵 1879 0.0198943
零到 1879 0.0198943
21000 1878 0.0210048
canalys 1878 0.0210048
一干 1878 0.0210048
没处 1955 0.0239936 1959 0.00818754
一来二去 1878 0.0210048
上帝 1878 0.0420095
不弃 1878 0.0210048
买手机 1878 0.0210048
修机 1878 0.0210048
修过 1878 0.0210048
冲冲 1878 0.0210048
精细化工 1958 0.0438735 1959 0.00818754
刘波 1878 0.0420095
十几遍 1878 0.0210048
发力线 1878 0.0210048
告成镇 1878 0.0210048
商业街 1878 0.0210048
国产手机 1878 0.0190985 1912 0.016217 1924 0.10104
大叔 1878 0.0420095
成楼 1878 0.0210048
扁平化 1878 0.0210048
拼抢 1878 0.0210048
收据 1878 0.0420095
服务牌 1878 0.0210048
李翠 1878 0.231052
李翠是 1878 0.0210048
李翠深 1878 0.0210048
李翠说 1878 0.0210048
气急败坏 1878 0.0210048
流动率 1878 0.0210048
熟络 1878 0.0210048
积木 1878 0.0210048
观星台 1878 0.0420095
麻花 1878 0.0210048
31.8 1877 0.0245621
ipv6 1877 0.0245621
mb 1877 0.0245621
加倍 1877 0.0736862
啧啧称奇 1877 0.0245621
展以 1877 0.0245621
张权 1877 0.023258 1939 0.0356508
手柄 1877 0.0245621
文林 1877 0.0245621
每一式 1877 0.023258 1879 0.0188381
测量队 1877 0.0245621
猛切 1877 0.0245621
王中 1877 0.0245621
腾云驾雾 1877 0.0245621
范云军 1877 0.023258 1883 0.0835016
虚拟企业 1877 0.0245621
街机 1877 0.023258 1879 0.0188381
逛起 1877 0.0245621
阳煤 1877 0.0245621
难言 1877 0.0245621
boundless 1876 0.0319019
xr2 1876 0.0957058
媲美 1876 0.0302081 1914 0.017097
虚拟人 1876 0.0319019
计算所 1876 0.0319019
连接性 1876 0.0319019
fe 1875 0.343761
fhd 1875 0.0286468
super 1875 0.0286468
tb 1875 0.0286468
众望所归 1875 0.0286468
光合 1875 0.0286468
外设 1875 0.0286468
多种不同 1875 0.0286468
异想蓝 1875 0.0286468
快门 1875 0.0286468
溅水 1875 0.0286468
高仅 1875 0.0286468
南昌起义 1874 0.0490469
双子塔 1874 0.0490469
新形态 1874 0.0928857 1903 0.0259804
刘烈宏 1872 0.13367 1877 0.0223329 1880 0.0700202
启新 1872 0.0735062
好头 1872 0.0735062
烈 1872 0.139207 1877 0.0465159
单打 1871 0.110236
网络连接 1871 0.0460796 1875 0.0239491 1886 0.0687026 1894 0.0277806 1913 0.021973 1940 0.0288044
张少 1870 0.138659
gpp 1869 0.0253549 1898 0.0250761 1923 0.046973 1929 0.0793584 1931 0.33308 1932 0.160206 1940 0.0282027
kpi 1869 0.0309753
不落人后 1869 0.0309753
功能化 1869 0.0309753
微云 1869 0.0293307 1924 0.08418
泛在物 1869 0.0309753
用例 1869 0.0563282 1922 0.0431393 1936 0.0306842
的衣 1869 0.0309753
臃肿 1869 0.0272594 1933 0.0258089 1958 0.0407753 1959 0.00760936
贴身 1869 0.0309753
16.8 1868 0.0317321 1954 0.0260783 1959 0.00786189
一刻起 1868 0.0348994
专家级 1868 0.0348994
六级 1868 0.0348994
多一重 1868 0.0348994
手术室 1868 0.0330464 1916 0.048081
分两路 1900 0.0546211
旁观 1868 0.0348994
识路 1868 0.0348994
赵杰 1868 0.209396
郑大一 1868 0.0697988
亡羊补牢 1867 0.0230513
众测 1867 0.0461026
先验 1867 0.0691539
免疫能力 1867 0.0230513
冗余 1867 0.0218274 1933 0.0277699
可验证 1867 0.0461026
galaxy 1875 0.458348
土话 1867 0.0230513
堵门 1867 0.0230513
度量 1867 0.0461026
强加 1867 0.0230513
性而致 1867 0.0230513
把门 1867 0.0230513
攻击者 1867 0.0461026
本征 1867 0.0230513
紫金山 1867 0.0230513
被测 1867 0.0230513
解铃还须系铃人 1867 0.0230513
赛制 1867 0.0230513
邬江兴 1867 0.0230513
非标件 1867 0.0230513
骨干企业 1867 0.0218274 1946 0.0260526
大可不必 1866 0.0441155
常说的 1866 0.0441155
恐惧心理 1866 0.0441155
斜杠 1866 0.0441155
窘迫 1866 0.0441155
超越性 1866 0.0441155
高等教育法 1866 0.0441155
ihett 1865 0.276555
华数 1865 0.138278
中国邮政 1864 0.0267056
减塑 1864 0.0534112
几日 1864 0.0267056
备进 1864 0.0267056
结构化 1909 0.0506373
寄件单 1864 0.0267056
抢跑 1864 0.0267056
架全 1864 0.0267056
每票 1864 0.0534112
物流业 1864 0.0267056
申通 1864 0.0267056
营业网点 1864 0.0267056
8848 1877 0.0245621
边作栋 1864 0.0534112
不贵 1863 0.041499
恰巧 1863 0.041499
排障 1863 0.041499
省时 1863 0.041499
飞起 1863 0.041499
